Date,Close,High,Low,Open,Volume
,BND,BND,BND,BND,BND
2020-05-13,74.81170654296875,74.92342130766968,74.76874487318675,74.88045308185688,2628900
2020-05-14,75.01792907714844,75.01792907714844,74.91480929229785,74.95777750832625,2844700
2020-05-15,75.06086730957031,75.19836031312423,75.0007157595223,75.19836031312423,2871300
2020-05-18,74.92338562011719,75.09524532944643,74.82026586090304,75.09524532944643,3573700
2020-05-19,75.01792907714844,75.02651747553068,74.89762593950405,74.99214421391382,3083000
2020-05-20,75.21554565429688,75.24991890609648,74.9921227956131,75.07805920312585,4388600
2020-05-21,75.29290008544922,75.3530516474579,75.24133692084995,75.27571017857328,5762200
2020-05-22,75.31866455078125,75.34444285033014,75.28429129937362,75.34444285033014,3710300
2020-05-26,75.27571868896484,75.32728185939365,75.21556712015565,75.32728185939365,5193900
2020-05-27,75.31006622314453,75.43036931966496,75.24991467488431,75.40459102127159,7606400
2020-05-28,75.33586120605469,75.33586120605469,75.18977977878845,75.23274798964488,7381900
2020-05-29,75.55067443847656,75.56786434188365,75.30147328729177,75.37881474056915,6196500
2020-06-01,75.48958587646484,75.48958587646484,75.37766253258432,75.4120954317346,4345600
2020-06-02,75.54981994628906,75.54981994628906,75.44650158848471,75.48094104108615,5445500
2020-06-03,75.37763977050781,75.48956308059041,75.30014934917766,75.44651211666758,5036400
2020-06-04,75.19681549072266,75.45510808375657,75.16238260906141,75.42928013818387,6341700
2020-06-05,75.1882095336914,75.1882095336914,74.92991694416472,75.07627967952492,6465600
2020-06-08,75.26567840576172,75.32594578884904,75.09348775941282,75.14514363958706,4491000
2020-06-09,75.31734466552734,75.43787943780087,75.31734466552734,75.41204492775445,5445200
2020-06-10,75.63594055175781,75.63594055175781,75.33460345168231,75.45513829171252,3951600
2020-06-11,75.49816131591797,75.71340296038697,75.48954981091617,75.71340296038697,5026500
2020-06-12,75.57563018798828,75.68756002488396,75.4981463642781,75.61868113581777,4087300
2020-06-15,75.73059844970703,75.81669376994431,75.58423574843847,75.64450312946975,4486100
2020-06-16,75.63594055175781,75.84257076771586,75.5756731317427,75.84257076771586,9338500
2020-06-17,75.65312194824219,75.71338933510172,75.51536416761896,75.70477783164964,3900300
2020-06-18,75.73921966552734,75.76504760804565,75.6617292693197,75.71339172300904,2988600
2020-06-19,75.76509094238281,75.7823073910245,75.71343502780127,75.71343502780127,2606400
2020-06-22,75.73921966552734,75.90280539301358,75.72199665807999,75.8683659467716,3048400
2020-06-23,75.70479583740234,75.7822796809424,75.6875793950559,75.77367474409623,3037100
2020-06-24,75.7134017944336,75.76505768634149,75.63591138791814,75.68757384847964,3256700
2020-06-25,75.79090881347656,75.88561569004354,75.76508085962296,75.87700418254046,4318400
2020-06-26,75.92864990234375,75.94586634489482,75.80811509852377,75.91142689113852,2911700
2020-06-29,75.98030090332031,75.9889124083681,75.8769825487081,75.9544729568307,3047300
2020-06-30,76.05776977539062,76.07499278209688,75.91140706164965,76.06638127874375,5405900
2020-07-01,76.07677459716797,76.07677459716797,75.90426753052407,76.02502379331935,3569200
2020-07-02,76.19749450683594,76.19749450683594,76.05086291207293,76.10262027195135,4007000
2020-07-06,76.17166137695312,76.18891603339195,76.05953243299389,76.11991056908322,4026800
2020-07-07,76.29244232177734,76.29244232177734,76.15443792925313,76.22344341587794,3300800
2020-07-08,76.249267578125,76.32689376285832,76.2061375327925,76.3182730183686,2908100
2020-07-09,76.45628356933594,76.49941361819482,76.27514920942734,76.29239728053798,3189700
2020-07-10,76.37006378173828,76.55119822164623,76.35280912228546,76.55119822164623,2960500
2020-07-13,76.404541015625,76.42178908859587,76.32690823545049,76.36141096211446,3115800
2020-07-14,76.49942016601562,76.54254363784406,76.4562901134651,76.48216551270657,3067300
2020-07-15,76.508056640625,76.56843477817515,76.44767850307487,76.5253112974813,3349900
2020-07-16,76.55980682373047,76.64606035772238,76.55980682373047,76.61155762798104,2856100
2020-07-17,76.63743591308594,76.70644137516446,76.56843045100742,76.68919330000637,2430300
2020-07-20,76.71503448486328,76.76678526797754,76.66327712102888,76.76678526797754,2771000
2020-07-21,76.75819396972656,76.80132402971128,76.74094589416661,76.77544862600975,3044700
2020-07-22,76.8616714477539,76.88754684111443,76.80992066103283,76.87029877244761,5609100
2020-07-23,76.93065643310547,76.97377988366917,76.89615372422321,76.97377988366917,4394900
2020-07-24,76.91342163085938,76.96517899789484,76.84441619529245,76.90480088695392,2980400
2020-07-27,76.8616714477539,77.00830306394397,76.76679061828489,76.99967573925026,5146900
2020-07-28,76.89620208740234,76.9738282956706,76.83582395406381,76.94795289291451,5547800
2020-07-29,77.0169448852539,77.0169448852539,76.90481596601245,76.9393121098392,3136200
2020-07-30,77.06006622314453,77.08594820138117,77.0255700802723,77.04281815170842,2621100
2020-07-31,77.1635971069336,77.17222443555191,76.99971076680339,77.0687162343028,5110000
2020-08-03,77.13678741455078,77.18863694522938,77.05038032000479,77.17999425804315,6270000
2020-08-04,77.30099487304688,77.30099487304688,77.2059450552083,77.2232304361469,5325100
2020-08-05,77.19725036621094,77.24045719701294,77.14540744319798,77.22317842015423,4931500
2020-08-06,77.3182601928711,77.40466729782105,77.2836960324032,77.3182601928711,3933400
2020-08-07,77.23181915283203,77.413275986717,77.20589768976807,77.37871843092317,3764400
2020-08-10,77.1454086303711,77.33550814092641,77.13676594559033,77.31822936380178,3708400
2020-08-11,76.8775863647461,76.9899149579764,76.79981534447859,76.9899149579764,8125700
2020-08-12,76.67882537841797,76.77387516200727,76.65290390879159,76.77387516200727,4530800
2020-08-13,76.42823791503906,76.70474457024083,76.3504735084692,76.70474457024083,3969800
2020-08-14,76.3418197631836,76.50599783207909,76.32454098392826,76.47143368113069,3454400
2020-08-17,76.43688201904297,76.51465301949315,76.37639639311007,76.41960323696448,3995400
2020-08-18,76.54060363769531,76.58380390556283,76.48011798872774,76.53196094714528,6371100
2020-08-19,76.41095733642578,76.64425714308786,76.38503586817872,76.64425714308786,4628100
2020-08-20,76.54060363769531,76.62701076587166,76.53196094714528,76.60973197721292,4623400
2020-08-21,76.70475006103516,76.70475006103516,76.54057854904501,76.62698564889864,3642100
2020-08-24,76.61834716796875,76.7220396489499,76.59242569583334,76.68747548862285,2960400
2020-08-25,76.47145080566406,76.5232937474772,76.33319417091013,76.48872958878871,4830800
2020-08-26,76.42823791503906,76.48008744519099,76.34183082137076,76.44552328923594,4853800
2020-08-27,76.15172576904297,76.5751317046344,76.1430896750059,76.5751317046344,5125700
2020-08-28,76.21221160888672,76.28998260251159,76.1430898942002,76.24677576244908,4281200
2020-08-31,76.43688201904297,76.50601033223451,76.26406782850292,76.2986319850987,16000300
2020-09-01,76.64724731445312,76.66455603939663,76.32697977016267,76.38757021325945,7201700
2020-09-02,76.8116683959961,76.83763477353843,76.62989714933977,76.63855480980722,5054900
2020-09-03,76.8203125,76.94149330971946,76.78568846810032,76.8722452459201,7543900
2020-09-04,76.37023162841797,76.72511648383947,76.37023162841797,76.70780776566349,6588300
2020-09-08,76.48275756835938,76.59528075021814,76.44813352689653,76.53469032862331,4440300
2020-09-09,76.43080139160156,76.56063325248417,76.37886204338987,76.51735816680952,6048200
2020-09-10,76.44812774658203,76.48275178542693,76.31828925187872,76.37022861207615,5331800
2020-09-11,76.5260238647461,76.56929895496691,76.47408451107805,76.54333258006255,5301400
2020-09-14,76.5260238647461,76.62988936436352,76.5173662051582,76.59526532987127,4256400
2020-09-15,76.56932830810547,76.59529469296415,76.51739553838813,76.56932830810547,3746900
2020-09-16,76.55200958251953,76.69049915162223,76.46544617248672,76.67319043193227,4851800
2020-09-17,76.55200958251953,76.6991568133977,76.53469425896857,76.69049915162223,2815400
2020-09-18,76.4654312133789,76.6212360755521,76.45678015715686,76.6212360755521,2938800
2020-09-21,76.50872802734375,76.60394249547753,76.50007036555131,76.59528483368508,4981500
2020-09-22,76.53466033935547,76.57794202518974,76.47406994150232,76.51735162733661,4442200
2020-09-23,76.36161041259766,76.552039422722,76.36161041259766,76.5260730311348,4659600
2020-09-24,76.37023162841797,76.4567884270188,76.33560758820555,76.44813076600057,4225900
2020-09-25,76.36161041259766,76.43085852607261,76.33564402101044,76.43085852607261,5602600
2020-09-28,76.43080139160156,76.4394524464213,76.37021098857012,76.4048284155664,4215100
2020-09-29,76.48275756835938,76.55200565128507,76.4567911882274,76.50872394849134,7929700
2020-09-30,76.36161041259766,76.43085852607261,76.28370463397243,76.41354319577209,6113600
2020-10-01,76.43959045410156,76.46560105197274,76.27484784744244,76.2921860409878,4485900
2020-10-02,76.38756561279297,76.48294221876584,76.28352321726368,76.48294221876584,5557100
2020-10-05,76.10145568847656,76.28354315846519,76.10145568847656,76.28354315846519,6298400
2020-10-06,76.20549774169922,76.33555737329552,76.07543811010292,76.17948713840148,5705900
2020-10-07,76.10145568847656,76.21417713324173,76.0581068840431,76.14481110801829,3494600
2020-10-08,76.23150634765625,76.25751695027247,76.1708127365159,76.20549574504003,5661600
2020-10-09,76.24884033203125,76.24884033203125,76.0927701233886,76.15346372591037,4105000
2020-10-12,76.3615951538086,76.38760576636355,76.26621849770045,76.2922291102554,3383500
2020-10-13,76.42224884033203,76.47427003824916,76.37889343199673,76.40491064606184,4121100
2020-10-14,76.46562957763672,76.50031259277227,76.40493595492667,76.44828476251458,6966400
2020-10-15,76.42224884033203,76.50895304189609,76.3875658366851,76.46560424866733,3877900
2020-10-16,76.3615951538086,76.4829824224717,76.33558454125365,76.43963360658346,3424500
2020-10-19,76.2922134399414,76.32689645459416,76.23151981807625,76.30955825482211,5206600
2020-10-20,76.16215515136719,76.24019358950922,76.13614454368944,76.24019358950922,4652700
2020-10-21,76.07543182373047,76.16213603259412,76.05809362800058,76.12745964113434,4115700
2020-10-22,75.94539642333984,76.07545608566743,75.92805822208048,76.06679029259234,5036700
2020-10-23,76.04076385498047,76.0841192755398,75.92804902267795,75.93672142981151,3237300
2020-10-26,76.15347290039062,76.22283891594559,76.12746229833435,76.13612808894823,4177000
2020-10-27,76.33556365966797,76.3529018582584,76.21417642421034,76.27487004193915,3293100
2020-10-28,76.23150634765625,76.37890417255318,76.20549574504003,76.37890417255318,4766400
2020-10-29,76.06674194335938,76.24882270884085,75.98870354952159,76.2314779034969,4200700
2020-10-30,75.93672180175781,76.09279205538411,75.86735577456646,76.02342602819277,9731400
2020-11-02,76.04180908203125,76.11128827789965,76.01574692873126,76.05048983993183,4021200
2020-11-03,76.0244369506836,76.03312433541832,75.9288955982006,76.01574956594888,3985400
2020-11-04,76.54557037353516,76.59768805744619,76.43266087370552,76.49345931615736,5667400
2020-11-05,76.62374877929688,76.68454722586932,76.52820741660679,76.6758598402065,4128700
2020-11-06,76.45005798339844,76.49348829869069,76.36320397934968,76.44137722156859,3844500
2020-11-09,76.09392547607422,76.22420974558692,75.94627306300866,76.20683497550085,5712700
2020-11-10,75.94628143310547,76.04182279950892,75.90285112963701,75.937594047105,5169600
2020-11-11,75.99835968017578,76.00704706242507,75.89413097277749,75.94624863974218,3365700
2020-11-12,76.25028228759766,76.25028228759766,76.08525506762416,76.12868537599657,4178500
2020-11-13,76.27630615234375,76.32841719952654,76.25025062875235,76.28499353571819,3199500
2020-11-16,76.31975555419922,76.3284363132155,76.25026972286733,76.27632525298338,4059400
2020-11-17,76.45005798339844,76.47612014849524,76.36320397934968,76.39794690627633,5537500
2020-11-18,76.53690338134766,76.54558414144984,76.47610492796026,76.53690338134766,6089500
2020-11-19,76.69322204589844,76.7279583297911,76.58030593038318,76.61504884080844,6207000
2020-11-20,76.76273345947266,76.78879562313,76.649823923099,76.71062238522872,6611300
2020-11-23,76.7019271850586,76.75404488052958,76.66718426358949,76.74535749352863,3506600
2020-11-24,76.62374877929688,76.71060275632414,76.60637400797121,76.69323461153216,4678800
2020-11-25,76.58900451660156,76.70191402209846,76.58031713109146,76.66717110659167,5282000
2020-11-27,76.75402069091797,76.7627014486484,76.6758474856157,76.68453486987876,2226300
2020-11-30,76.85826110839844,76.86694849473137,76.73666420587415,76.75403897854001,4729900
2020-12-01,76.6259765625,76.79126422950223,76.55637826204683,76.78256941989001,7331400
2020-12-02,76.4955062866211,76.72169751802704,76.39981025169017,76.57379942214926,4631300
2020-12-03,76.64334106445312,76.72164077933697,76.55634654355947,76.66943875699558,3685300
2020-12-04,76.44328308105469,76.5737715928447,76.3910810390797,76.5563753370257,4880200
2020-12-07,76.54769134521484,76.61728965887895,76.52159363690593,76.5389965339522,4734800
2020-12-08,76.57374572753906,76.695546026166,76.56505092119602,76.6868445825662,3737300
2020-12-09,76.44328308105469,76.4867770392317,76.3910810390797,76.4606793368737,5163900
2020-12-10,76.5998764038086,76.64337036225324,76.48677750988266,76.5215766589938,4731400
2020-12-11,76.7216796875,76.75647884095659,76.66078282826594,76.69558198172253,5317100
2020-12-14,76.695556640625,76.7216543377795,76.56506151759484,76.6520560538624,5176800
2020-12-15,76.73036193847656,76.7390633847314,76.64336738770453,76.65206883395936,6539900
2020-12-16,76.6520767211914,76.72167502387397,76.54767926716757,76.63467382689105,4186700
2020-12-17,76.6694564819336,76.81735450262697,76.59116338620595,76.75645766019724,4963600
2020-12-18,76.64334106445312,76.76513472115553,76.60854192864436,76.72164077933697,3472700
2020-12-21,76.6520767211914,76.74777272806506,76.60857612269994,76.72167502387397,5364200
2020-12-22,76.77386474609375,76.78256619259948,76.63466815103806,76.68687019281342,4697300
2020-12-23,76.68748474121094,76.6962149786822,76.54782757855091,76.68748474121094,5643700
2020-12-24,76.8183822631836,76.8358360722254,76.74855370858135,76.80092179492429,1980900
2020-12-28,76.79219818115234,76.83583603334354,76.69618558342721,76.75728390386888,4706500
2020-12-29,76.8183822631836,76.85329654048472,76.73109989953953,76.76600751762317,4884800
2020-12-30,76.87076568603516,76.87949592190658,76.79221354084878,76.83585140176827,3609800
2020-12-31,76.9754867553711,76.99294056295584,76.8881977397966,76.90565820659826,6134900
2021-01-04,76.87076568603516,76.8969497344306,76.79221354084878,76.84458163763969,7568400
2021-01-05,76.73982238769531,76.84456521811536,76.65254002528731,76.82710475010332,6452700
2021-01-06,76.39942169189453,76.4692502502415,76.23358053062493,76.4692502502415,5933700
2021-01-07,76.24229431152344,76.30339262208707,76.22484050531229,76.25102454423723,6196100
2021-01-08,76.17250061035156,76.27724347317817,76.08521822093911,76.27724347317817,7688800
2021-01-11,76.09391784667969,76.1550161606118,76.02408929955249,76.1550161606118,5404300
2021-01-12,76.07648468017578,76.07648468017578,75.8844594530851,76.01537969044821,6078800
2021-01-13,76.27720642089844,76.38194923284537,76.12882576505245,76.1724636089515,7357100
2021-01-14,76.18122100830078,76.37324623573991,76.12012267768094,76.28596385759992,7191900
2021-01-15,76.24229431152344,76.31212285480085,76.1811960009598,76.23356407880966,4083600
2021-01-19,76.3470458984375,76.35577613215436,76.19866522133691,76.25976353892051,7636500
2021-01-20,76.33834838867188,76.37326267928881,76.28598028235649,76.30343409805494,5889500
2021-01-21,76.23358154296875,76.28595629203342,76.17248321840826,76.22485796747291,7890800
2021-01-22,76.26850891113281,76.30342319676163,76.20741057608716,76.29469961976874,4439800
2021-01-25,76.44306182861328,76.45178540349377,76.32958876299234,76.36450304016667,5126900
2021-01-26,76.43434143066406,76.47798594755285,76.37324310255076,76.40815738421813,4608700
2021-01-27,76.43434143066406,76.54780785166926,76.42561119544264,76.48670952355594,4248500
2021-01-28,76.37322998046875,76.43432829808444,76.29467785462737,76.425598064363,4359300
2021-01-29,76.31211853027344,76.35576303215264,76.18992191607093,76.18992191607093,6088400
2021-02-01,76.33748626708984,76.38120027636853,76.25880905417385,76.26754652017249,5774700
2021-02-02,76.2413558959961,76.26758164571321,76.20638600643181,76.2413558959961,4554500
2021-02-03,76.11019897460938,76.20636447628598,76.11019897460938,76.18888287135503,4271700
2021-02-04,76.127685546875,76.15391128859619,76.00529430562781,76.10145980515381,4652200
2021-02-05,76.02277374267578,76.17139072140694,76.01402960574389,76.12768337639189,4401300
2021-02-08,76.11019897460938,76.16265712904733,76.00529600537858,76.03152174768628,5571500
2021-02-09,76.07518768310547,76.18009726505089,76.06645022030756,76.11015754375394,4474000
2021-02-10,76.19760131835938,76.19760131835938,76.11891744814234,76.16263145046517,3735500
2021-02-11,76.11896514892578,76.22387481835116,76.07525111920907,76.19764906845094,4578200
2021-02-12,75.9178466796875,76.0315004242428,75.89162094473495,75.99653055436583,4825400
2021-02-16,75.55943298339844,75.69930582232985,75.5419513797153,75.6818242186467,6702200
2021-02-17,75.71678924560547,75.72553338179796,75.6118796207606,75.69056350684967,5217000
2021-02-18,75.67308807373047,75.70805795461202,75.55069682555647,75.60315498179017,4607000
2021-02-19,75.41081237792969,75.57691094930195,75.35835422976108,75.55942934646025,4011100
2021-02-22,75.20101928710938,75.43706436143307,75.18353767818589,75.34964297716745,4809400
2021-02-23,75.18350982666016,75.22722383751127,75.02614872534637,75.0698627361975,6475900
2021-02-24,75.13981628417969,75.17478616842219,74.85132641137002,74.90377790282207,5164600
2021-02-25,74.48411560058594,74.88626577053893,74.23933318048984,74.83380763064639,9956100
2021-02-26,75.13103485107422,75.13103485107422,74.57153037024614,74.80756861348131,8580200
2021-03-01,75.03385925292969,75.07763897383305,74.88501888961436,74.95506377112072,7152000
2021-03-02,75.02513885498047,75.04264674248131,74.94633666160108,74.99011640012854,5338800
2021-03-03,74.78872680664062,74.87627958962398,74.70993130591036,74.83250653805688,6022500
2021-03-04,74.55230712890625,74.84123722193054,74.46475437703893,74.81496538450823,9701800
2021-03-05,74.50855255126953,74.53481771770657,74.35095487279821,74.42099976986303,6871000
2021-03-08,74.16706848144531,74.42097614280829,74.16706848144531,74.38595370539474,5806700
2021-03-09,74.4122314453125,74.48227633198296,74.35970112023368,74.35970112023368,7671800
2021-03-10,74.55230712890625,74.60483744405728,74.45599709789815,74.48226225547367,5286700
2021-03-11,74.56108856201172,74.62237617615756,74.45602121782642,74.54357399805636,5510000
2021-03-12,74.11451721191406,74.20206994077192,74.05322963372906,74.19331266393263,5717100
2021-03-15,74.20211029052734,74.24589001868542,74.12331479566122,74.12331479566122,5012200
2021-03-16,74.193359375,74.28966944133259,74.12332115572568,74.24589638926729,6159100
2021-03-17,74.16706848144531,74.24587063558751,73.93067537871256,74.0707584485198,7370600
2021-03-18,73.86064910888672,73.95695916607208,73.73807388698691,73.80811877945783,4905200
2021-03-19,73.92192840576172,74.3071685911748,73.80811047818415,74.24588098711799,4969200
2021-03-22,74.132080078125,74.16710253161737,74.02701939749787,74.09705762463263,4748300
2021-03-23,74.29842376708984,74.31593165124941,74.14082609025782,74.30718104909411,5148600
2021-03-24,74.4122314453125,74.42098872610832,74.19334618435336,74.210860745945,5148200
2021-03-25,74.35970306396484,74.47352099789346,74.27215029326221,74.44725583466749,3876300
2021-03-26,74.2283706665039,74.35094588161994,74.1845976210186,74.21086278427943,3376200
2021-03-29,74.132080078125,74.2721698920945,74.05328456765464,74.2459047219377,3775500
2021-03-30,74.21086883544922,74.21961943735087,73.99198355063005,74.04451388143504,4769200
2021-03-31,74.17582702636719,74.289644940018,74.09702487088045,74.21084946437828,6949300
2021-04-01,74.41455078125,74.44964609156528,74.30046759014496,74.3969964310694,4780200
2021-04-05,74.30046844482422,74.33557045056624,74.19516912262117,74.25659595891396,8200600
2021-04-06,74.56369018554688,74.5812378315035,74.37940977541487,74.3969574213715,5400600
2021-04-07,74.47593688964844,74.6075609689095,74.45838254906744,74.50226170550064,5480200
2021-04-08,74.64269256591797,74.65146973969038,74.5461637394872,74.56371808703204,3872300
2021-04-09,74.54618072509766,74.65148674929519,74.45842905244479,74.56373507664232,9748500
2021-04-12,74.52860260009766,74.52860260009766,74.45839861266647,74.52860260009766,3995700
2021-04-13,74.72166442871094,74.72166442871094,74.49350480421279,74.49350480421279,4097500
2021-04-14,74.66900634765625,74.70410834253191,74.59880905292586,74.64268152525473,4592300
2021-04-15,74.98493194580078,75.08146077641274,74.82697628616508,74.87963263605847,5395000
