Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2020-02-24,297.14849853515625,307.41532261657227,296.06096641698645,297.81206553709535,161088400
2020-02-25,288.144287109375,299.16684677332535,287.2595403994609,298.5493775528194,218913200
2020-02-26,287.0843811035156,293.17627052167495,286.34709699297053,289.55431381198633,194773800
2020-02-27,274.1910095214844,287.1397514470199,274.1910095214844,281.51786721889664,284353500
2020-02-28,273.0389099121094,274.54115369015636,263.1591510817737,266.07147109385767,384975800
2020-03-02,284.8633728027344,284.9278929189922,271.3800747846304,274.8361479693558,238703600
2020-03-03,276.7069091796875,289.24093454649835,274.24620193660775,285.24111103340994,300139100
2020-03-04,288.33782958984375,288.5590373694098,279.5547979057869,282.1261238856047,176613400
2020-03-05,278.7528991699219,284.29183884305985,276.4949492983941,281.07539725279673,186366800
2020-03-06,274.1448669433594,275.36141115991785,267.481577457224,270.1726900416959,228667200
2020-03-09,252.7356719970703,261.9149923946826,252.01681006458722,253.721783277433,309417300
2020-03-10,265.8134460449219,265.90558547277425,252.0628739638472,262.3297262793299,276444100
2020-03-11,252.85546875,259.8413591010637,249.64825144555564,258.69856011907456,255316300
2020-03-12,228.66297912597656,245.75902100327414,228.2666754899894,235.9345552869573,392220700
2020-03-13,248.21044921875,250.2011497411991,229.04077017216878,242.4687524138309,329566100
2020-03-16,221.05039978027344,236.7639979540334,218.75556260823916,222.2761411020178,297240000
2020-03-17,232.9853973388672,236.09126441562609,218.48832747938212,225.83362148138244,262070500
2020-03-18,221.18865966796875,228.90260967379436,210.14766301045893,217.73258686065674,327597100
2020-03-19,221.65863037109375,227.99016388468704,214.01841333413591,220.49739523309862,289322000
2020-03-20,212.1064453125,226.63313921694242,211.82833088923726,224.83468197806218,347158800
2020-03-23,206.68325805664062,212.92222402531007,202.33544465385114,211.5409455309009,326025200
2020-03-24,225.40945434570312,226.2901524274799,216.74165098419292,217.31641045188894,235494500
2020-03-25,228.78384399414062,237.64634466473402,222.2574986417705,227.0039316253124,299430300
2020-03-26,242.1425018310547,243.62574100847263,230.87897397257882,231.31468326096316,257632800
2020-03-27,234.9301300048828,241.78094497564413,232.733052958814,234.7910798673419,224341200
2020-03-30,242.5596466064453,243.2827355904816,235.0320976211001,237.04376970699454,171369500
2020-03-31,238.94418334960938,244.1170459475213,237.5258155170391,241.54915938007525,194881100
2020-04-01,228.19056701660156,238.86079135099305,226.10472997204218,229.88704951030172,189554600
2020-04-02,233.4561309814453,234.24410529958328,226.7443664639975,227.30059527896603,177660400
2020-04-03,230.0817108154297,234.8374233272891,227.3284050607202,232.4641926453968,135561200
2020-04-06,245.53541564941406,247.51929171699928,230.06315420294516,239.02761524295272,188061200
2020-04-07,245.7857208251953,254.96339627195567,245.56324063939763,254.203217915854,201427200
2020-04-08,254.03631591796875,255.86258258472296,245.89692040071654,248.40918638795864,153774500
2020-04-09,257.90216064453125,260.68327656108204,255.37133497571938,257.32737292402584,189999200
2020-04-13,255.5475311279297,257.26255864749874,251.6076160409918,256.91955880178097,114839100
2020-04-14,263.0841979980469,264.1131968958681,255.40832227062037,260.4792227282354,134143400
2020-04-15,257.49432373046875,263.2234171159863,255.362117370231,257.31818408315837,121775000
2020-04-16,258.7365417480469,259.59868106556956,255.6402354670773,258.78288237291076,131798300
2020-04-17,265.7263488769531,266.3381694361595,261.7956861083202,264.5582712274334,146684800
2020-04-20,261.0447998046875,265.8654119117226,260.8223195905384,261.99036900579455,100109300
2020-04-21,253.11866760253906,257.7538613412049,252.1730699736257,256.53944284495265,126385700
2020-04-22,258.7365417480469,260.4979098575712,256.70632445776465,258.04126262920994,92951600
2020-04-23,258.7179260253906,263.22334843692914,258.4120157283415,260.0250538765477,104709700
2020-04-24,262.3241271972656,263.0008755946464,258.1802633115773,260.24756968011553,85063200
2020-04-27,266.1064453125,267.23743364876276,263.85374808000984,264.3172674261671,77896600
2020-04-28,264.8827819824219,270.13907564877684,264.57684336380146,269.78679641083886,105270000
2020-04-29,271.81695556640625,273.36512233735795,269.2212590359745,270.2595376481472,118745600
2020-04-30,269.2862243652344,271.91901100155013,267.53410756055456,270.426463913381,122901700
2020-05-01,262.1572265625,269.45301506506496,260.9798695557732,264.49335340867617,125180000
2020-05-04,262.8802795410156,263.18618975761615,258.7642268809571,260.25674508931536,80873200
2020-05-05,265.3091735839844,268.14590937668817,263.01010771987677,265.72635226154705,79569900
2020-05-06,263.51080322265625,267.413629009422,263.0750938148001,267.0242885204332,73632600
2020-05-07,266.6904602050781,268.63724694186465,266.1806002865981,266.75535969753145,75250400
2020-05-08,271.1031188964844,271.5759175456921,268.71134392034025,269.8516113662664,76452400
2020-05-11,271.15875244140625,272.549310146234,268.7299161768622,269.15634595153807,79514200
2020-05-12,265.754150390625,272.7718106288579,265.6150719770152,272.3546602609416,95870800
2020-05-13,261.0540771484375,266.23621956186753,258.6066816485494,265.18866141036875,144721100
2020-05-14,264.17822265625,264.30799336450735,253.07228871157702,258.59745979970535,121977900
2020-05-15,265.3926696777344,265.439010301892,260.81309568818,261.7679445318575,111146300
2020-05-18,273.4763488769531,275.09866620079947,271.34417171057123,271.66861254256537,119703800
2020-05-19,270.66748046875,274.5981153598424,270.64894988017926,272.8738370205905,95189300
2020-05-20,275.2656555175781,276.1370743523347,274.00489618532396,274.2366559117809,85861700
2020-05-21,273.3652038574219,275.9516500118487,272.26202543026767,275.1358513472998,78293900
2020-05-22,273.88427734375,274.0604169353018,271.82625058701416,273.07775831452426,63958200
2020-05-26,277.2587585449219,280.1418639937867,273.90288253451695,279.9008248468583,88951400
2020-05-27,281.3840026855469,281.42109214806135,275.20992270702266,280.0768749688756,104817400
2020-05-28,280.8648986816406,284.45253370196565,280.18815028778835,282.42231681138304,90405200
2020-05-29,282.11639404296875,282.70968403671674,277.6202511667875,280.3920875325999,119090800
2020-06-01,283.2567138671875,283.8685629129681,280.94839614659134,281.4675356476814,55758300
2020-06-02,285.60205078125,285.648419687675,282.8394937497713,284.1836827985654,74267200
2020-06-03,289.40289306640625,290.36702109759227,287.3263357293642,287.60443598308524,92567600
2020-06-04,288.6427307128906,290.1630876270896,286.529083794083,288.4109710582364,75794400
2020-06-05,296.04052734375,297.8297051982625,294.0195898202807,294.08448931742265,150524700
2020-06-08,299.618896484375,299.81356667517116,296.30936178597165,296.8563111826671,73641200
2020-06-09,297.384765625,299.6930830368076,296.05907872432476,296.9304974040789,77479200
2020-06-10,295.7253112792969,298.86798569042713,295.0022223081212,297.9687571232368,95000800
2020-06-11,278.67706298828125,289.3750964697622,278.1208624550282,288.73543756554795,209243600
2020-06-12,282.0144348144531,286.52910875383816,276.81376129064523,285.75039964128285,194678900
2020-06-15,284.6471862792969,285.7874539238831,275.08942072882604,276.2760289862849,135782700
2020-06-16,290.1259765625,292.61046137657615,285.22196300459586,292.462131813723,137627500
2020-06-17,288.9208984375,291.45172439413864,288.1792504674889,291.1550652061342,83398900
2020-06-18,289.0321350097656,289.5141849661183,286.92776727085004,287.39128663729656,80828700
2020-06-19,287.3802795410156,292.72488788674923,285.4156057413454,292.52936105873795,135549600
2020-06-22,289.223876953125,289.62425088495763,285.6204547356971,286.7750319960394,74649400
2020-06-23,290.555419921875,292.83667085433774,290.1457256448983,291.8962323891676,68471200
2020-06-24,283.1437072753906,289.1214981418375,281.2907912992377,288.49763649516166,132813500
2020-06-25,286.1791687011719,286.449200920641,280.527274718551,282.5664257375495,89468000
2020-06-26,279.38201904296875,285.28533374295023,278.7954384155237,285.0711663162655,127961000
2020-06-29,283.48822021484375,283.6278822523884,278.33913805058035,280.6483212613772,79773300
2020-06-30,287.1195983886719,288.8328809054168,282.8923421627443,283.05061634621643,113394800
2020-07-01,289.13079833984375,290.4064540771251,287.78069406867786,288.2462531446946,72396500
2020-07-02,290.7230224609375,293.95400349200224,290.0526162741743,292.5945505700709,69344200
2020-07-06,295.2110290527344,295.7976380952327,293.8236719566805,294.5778754640429,61713800
2020-07-07,292.16632080078125,295.6486944092303,291.7845588594868,293.65611587485085,82910000
2020-07-08,294.4009094238281,294.51263904760174,291.1606366725168,292.9390472100288,54638600
2020-07-09,292.7249450683594,295.2575877159507,289.27979635268576,295.0154878903331,83354200
2020-07-10,295.7138671875,295.98389945969103,291.2165781537838,292.6598001999359,57550400
2020-07-13,293.1531677246094,300.48106133856015,292.492081946009,298.0787895651387,102997500
2020-07-14,296.9521484375,297.73428410385503,290.5087997354352,291.7192417014803,93657000
2020-07-15,299.680419921875,300.7884529328608,297.27811888031056,300.20184387816545,87196500
2020-07-16,298.6933898925781,299.14962867876596,297.11047772121657,297.7622717718878,54622500
2020-07-17,299.5592956542969,300.3507516679263,297.7156717135978,299.70827794990095,62774900
2020-07-20,301.980224609375,302.7344279861425,298.53507632341143,299.28927970017895,56308800
2020-07-21,302.6226501464844,304.410380674927,301.6263471330334,303.96346225054856,57292200
2020-07-22,304.34521484375,304.66181996832336,302.14779001037107,302.25951962353054,57792900
2020-07-23,300.7138977050781,304.6897902319938,299.3358610842569,303.9821313734296,75738000
2020-07-24,298.777099609375,299.81062678122186,297.2593729706781,298.8422846784451,73766600
2020-07-27,300.9560241699219,301.13293890023635,298.6747732256388,299.4755496495052,48293000
2020-07-28,299.0472106933594,301.34707352170113,298.749246083626,300.2204001690472,57495000
2020-07-29,302.7251281738281,303.2931250209833,299.8945210434383,299.9317737257446,48454200
2020-07-30,301.6449890136719,302.06400349331875,297.622580720211,299.7268881452924,61861700
2020-07-31,304.0285949707031,304.1310327118667,299.1960909793803,303.4513064410281,84986800
2020-08-03,306.1423645019531,306.9151801141512,305.1553814716891,305.70473780623433,53077900
2020-08-04,307.3248291015625,307.3248291015625,305.2763579734392,305.2763579734392,41917900
2020-08-05,309.233642578125,309.49438294523435,308.3677094975572,308.63774172386934,42697700
2020-08-06,311.3006896972656,311.42173959200727,308.32112894305834,308.6470259484085,43679400
2020-08-07,311.52423095703125,311.8128753331719,309.4105744030987,310.32308049199463,57308300
2020-08-10,312.4552917480469,312.6414983092965,310.0250588545826,311.98041244824475,44282100
2020-08-11,309.8761291503906,314.2896487915677,309.1405662230884,313.64717495295594,69601100
2020-08-12,314.1965026855469,314.9786385014679,312.3063340265369,312.33426643369586,53774400
2020-08-13,313.6284484863281,314.9506484861032,312.69733053071513,313.42360139947465,41816100
2020-08-14,313.63775634765625,314.1778206532009,312.50179135014184,313.2373824622977,47260400
2020-08-17,314.6340637207031,315.03443761163555,313.6470809863066,314.66199612203644,35481000
2020-08-18,315.3138427734375,315.7421491373331,313.4236457770641,315.0344902979212,38733900
2020-08-19,314.0009765625,316.217013838339,313.43297972832573,315.69558995985096,68054200
2020-08-20,314.9786071777344,315.4627783254969,312.12938826898665,312.2597300176096,42207800
2020-08-21,316.09600830078125,316.319467569846,314.2989286271465,314.6434662209169,55106600
2020-08-24,319.2990417480469,319.3735186956646,316.0680606992591,318.5541301945182,48588700
2020-08-25,320.4163818359375,320.50017906183126,318.6938075290856,319.86702552254167,38463400
2020-08-26,323.62872314453125,323.8987269329815,320.4629273041784,321.0122835704496,50790200
2020-08-27,324.3363037109375,325.7981657152601,322.6603027635566,324.50392653804744,58034100
2020-08-28,326.4313659667969,326.5617361382139,324.1687558383631,325.36990612519185,48588900
2020-08-31,325.2488708496094,327.1017868304171,325.01609131773023,326.21724165855835,66099200
2020-09-01,328.3122253417969,328.414634686384,325.1836539632205,326.0868395952134,54908700
2020-09-02,333.0609436035156,334.0386062067138,329.08505127544817,330.23965699990765,69540000
2020-09-03,321.598876953125,331.83185523044534,318.9917293636481,331.3569759319599,148011100
2020-09-04,318.9731140136719,323.8707755851033,311.803493734289,322.28789196523667,139156300
2020-09-08,310.25787353515625,319.03833936267426,309.9506170457599,313.51678708883173,114465300
2020-09-09,316.3846435546875,318.8707130978866,313.4236662474527,314.2989195800577,91462300
2020-09-10,310.8910827636719,318.93592958046594,309.9227118378307,318.274843586461,90569500
2020-09-11,311.04931640625,313.75887354105794,308.200097236755,312.68809338783086,84680200
2020-09-14,315.1462097167969,316.93396888961524,311.19827824680254,314.24302406459896,65605700
2020-09-15,316.7384948730469,318.4610408339248,315.1555825454873,317.62304012570553,52920900
2020-09-16,315.4814453125,319.4293770117385,315.2020928298086,317.9861553053102,82096000
2020-09-17,312.70672607421875,314.43862066458155,310.05303357886373,310.5837777610291,91523300
2020-09-18,309.10662841796875,313.6312767687232,306.60124957179545,313.5190998844494,105877900
2020-09-21,305.6664123535156,305.8159910462942,300.76783141419656,304.47916892418516,99450800
2020-09-22,308.7794189453125,309.3403318815955,304.6287031577221,307.1621546895772,63612100
2020-09-23,301.6184997558594,309.62077320092527,301.1136753082404,309.34030249481947,93112200
2020-09-24,302.4224548339844,305.50743291519547,298.96351580905053,300.29100868915145,76681300
2020-09-25,307.3116760253906,308.10627163018916,300.6836269127659,301.5623551629239,71069400
2020-09-28,312.41595458984375,313.1357752037838,310.5088621805041,311.5091535033199,64584600
2020-09-29,310.7145690917969,312.9581924041424,310.0134350236128,312.2103274764333,51304000
2020-09-30,313.07037353515625,316.2488420251978,311.19132524882815,311.38763478451114,104081100
2020-10-01,315.0802307128906,316.66945041779456,313.182496119039,315.6878743803307,88698700
2020-10-02,312.0887756347656,315.0522480175237,309.611441104255,310.08822137343094,89431100
2020-10-05,317.623046875,317.80999881665764,314.11737701525726,314.1641078683681,45713100
2020-10-06,313.10772705078125,319.87602637009286,312.5935735514593,317.7632668791493,90128900
2020-10-07,318.55792236328125,319.3712332831514,316.06187263371896,316.0899168540863,56999600
2020-10-08,321.38116455078125,321.4466105786607,319.5862487512889,320.5117651377044,45242500
2020-10-09,324.2511291503906,324.7185518452797,322.41884017460626,323.045170609396,59528600
2020-10-12,329.46759033203125,330.9539912427605,326.31716558452143,326.8126325547645,80388500
2020-10-13,327.31744384765625,329.5049787896775,326.34519658590705,329.3273558708228,73255500
2020-10-14,325.2607421875,329.00012366118165,324.5222348874838,327.8970129734575,57727900
2020-10-15,324.8587646484375,325.34487396818486,320.77349496415195,321.31569272351567,60357700
2020-10-16,324.66241455078125,327.89697112451415,324.4847916711137,326.22359014043184,89501900
2020-10-19,319.7264404296875,326.5694861347501,318.8196393751792,325.93379819715204,68425600
2020-10-20,321.0072021484375,324.2791608866959,320.31542571598345,321.0819772238855,60051900
2020-10-21,320.3995361328125,323.14798356449506,320.0910212111179,320.960420482777,63575000
2020-10-22,322.1570129394531,322.7459700208247,318.4550336798207,320.6145239587074,55399300
2020-10-23,323.2508544921875,323.4471640460359,320.773519786705,323.3910756020792,49143900
2020-10-26,317.2771911621094,320.6332826945844,313.75280577693434,319.8386584058485,91473000
2020-10-27,316.1834411621094,317.9596418782386,315.9684164299828,317.6231111975746,65994100
2020-10-28,305.3765869140625,316.2114411488421,304.881120017363,310.46214792470636,127094300
2020-10-29,308.48028564453125,311.67744083545017,303.90887808851886,305.61030350993144,90597700
2020-10-30,305.2644348144531,308.20919221420985,301.5811415365393,306.89105673391106,120287300
2020-11-02,308.6859436035156,310.7051844382489,305.9187808477988,308.6859436035156,86068300
2020-11-03,314.1360778808594,316.2114356730083,308.7700747684846,311.94854321279144,93294200
2020-11-04,321.1567687988281,325.27008249557827,317.464118377996,318.6513616623179,126959700
2020-11-05,327.4201965332031,329.24315621191107,326.1301055026361,326.48535126806337,82039700
2020-11-06,327.34552001953125,328.60756721328016,324.9990485682245,327.1304952732943,74973000
2020-11-09,331.4588317871094,340.6390218205,330.99140901794556,340.25573172627907,172304200
2020-11-10,330.9726257324219,332.03833449972905,327.6726230869076,330.45844371895174,85552000
2020-11-11,333.4312438964844,334.26324127397265,331.9261283170122,333.1788174384377,58649000
2020-11-12,330.1967468261719,333.47806341963206,328.37381535253064,332.41232593384484,67546200
2020-11-13,334.76806640625,335.51593114245816,331.598927535534,332.12243855672193,62892200
2020-11-16,338.9468688964844,339.1431784222475,336.16101961858254,337.46046828584866,74541100
2020-11-17,337.1239013671875,338.3392173525308,334.99245526326524,336.51625763912284,66111000
2020-11-18,333.06671142578125,337.9466054590558,333.0293096223353,337.39505010740044,70591300
2020-11-19,334.4689636230469,334.842896052107,331.07547048412533,332.4310076348359,59940900
2020-11-20,332.1785583496094,334.4128522464206,332.10378328061273,334.20718514516267,70417300
2020-11-23,334.1698303222656,335.44123490764684,331.74858414798723,334.00156499645885,63230600
2020-11-24,339.5545349121094,340.10609025443364,335.8805994714725,336.7406412316601,62415900
2020-11-25,339.03106689453125,339.4984896368671,337.92795606963153,339.4704454134957,45330900
2020-11-27,339.97528076171875,340.45203257417427,338.9562740453472,340.1341885227969,28514100
2020-11-30,338.4701232910156,339.46105713282276,335.7684349198148,339.1899439786023,83872700
2020-12-01,342.1720275878906,343.7238740332116,341.1530497500833,341.7513643681782,74231400
2020-12-02,342.8919677734375,343.05087552226786,340.47072150135824,341.05032111091606,45927000
2020-12-03,342.7984619140625,344.2007300136769,341.68599360603105,342.7891043307155,62882000
2020-12-04,345.75250244140625,345.75250244140625,343.29385500417726,343.3873452298885,50749900
2020-12-07,345.0420837402344,345.53755065887975,343.7613501125595,344.9766377155109,48944300
2020-12-08,346.05169677734375,346.6219387155356,343.7145835305619,343.7613143838118,42458900
2020-12-09,342.9480285644531,346.87436198803306,342.10667344005856,346.71545425201606,74098300
2020-12-10,342.8358459472656,343.8921972296762,340.6856845217805,341.56444143432566,57735400
2020-12-11,342.433837890625,342.84517212407616,339.5919285876008,341.12506011565125,57698600
2020-12-14,340.9006652832031,345.7057549342707,340.7230424070161,344.6213595722618,69216200
2020-12-15,345.5094299316406,345.5094299316406,342.07856406483916,343.4621166856744,63865300
2020-12-16,346.05169677734375,346.9771844937207,344.8363807714885,345.7244952169514,58420500
2020-12-17,347.9867858886719,348.19245298434276,346.8743177615265,347.7063437260356,64119500
2020-12-18,346.5973815917969,348.44687852655625,344.56950459854585,348.27789593982584,136542300
2020-12-21,345.358154296875,355.3097627599351,339.88478540014927,342.6449492049241,96386700
2020-12-22,344.7760009765625,345.79932247871477,343.6400244320925,345.68666743639704,47949000
2020-12-23,345.0859069824219,347.0104978977397,344.7573106027544,345.7524685634632,46201400
2020-12-24,346.4283752441406,346.456539006664,344.9731997623888,345.5646387753796,26457900
2020-12-28,349.40447998046875,349.79877265593797,348.3717609361956,349.00076118305293,39000400
2020-12-29,348.7378234863281,351.1224599800805,348.14635593485065,350.9440799677041,53680500
2020-12-30,349.2354431152344,350.27755955412033,348.84115046871227,349.56403942121915,49455300
2020-12-31,351.0098876953125,351.7421742052832,348.5219930557214,349.0383382759058,78520700
2021-01-04,346.2311706542969,352.4837827399444,342.5040139030434,352.3523327697336,110210800
2021-01-05,348.61578369140625,349.7142275628648,345.5364219746037,345.58338067215243,66426200
2021-01-06,350.7000732421875,353.92028318581686,346.5410615794167,347.09496805959986,107997700
2021-01-07,355.91058349609375,356.6616362990513,352.9157124541639,353.0940925087612,68766800
2021-01-08,357.9384765625,358.15438921138787,354.032938779439,357.3094476073072,71677200
2021-01-11,355.52569580078125,357.30007040492774,354.6150291428426,354.73708168217934,51034700
2021-01-12,355.60064697265625,356.6239682868952,353.33806311883984,355.7133306451064,52547700
2021-01-13,356.5583801269531,357.5629068084497,354.7370469892007,355.5256610306768,45303600
2021-01-14,355.3096923828125,357.81638178482524,354.9717272414135,357.3094054219009,49989100
2021-01-15,352.71856689453125,354.48354385050357,350.8409062321187,353.6761635180636,107160000
2021-01-19,355.48809814453125,356.03263577950673,353.7043262506062,355.19706303477216,51233300
2021-01-20,360.4076232910156,361.252564937923,357.4033544899775,357.79764722147996,61836100
2021-01-21,360.7361145019531,361.40270458663116,359.80668175257824,360.9708220569124,47840100
2021-01-22,359.4593505859375,360.63288846334626,358.48295904970183,358.86788291159115,52860500
2021-01-25,360.876953125,361.23368453311633,355.30966828296954,360.20099423722485,70402000
2021-01-26,360.3136901855469,362.24767831859975,360.0789826096829,361.834590693013,42665300
2021-01-27,351.5074768066406,357.055967645205,349.2542896838257,356.9620788794984,123351100
2021-01-28,354.5304260253906,358.5673841177919,352.8968707699908,353.33809342561653,94198100
2021-01-29,347.43292236328125,353.62920783029284,345.74301069910035,352.6528163343767,126765100
2021-02-01,353.2161560058594,354.2582439511402,347.72399267981973,350.8596826383389,75817600
2021-02-02,358.210693359375,359.77855258361063,353.3006291740671,356.42692150034526,64450700
2021-02-03,358.49237060546875,360.22921246243635,357.20617762542906,359.04627706726836,52427100
2021-02-04,362.5668640136719,362.61379406680913,358.6049991309673,359.5344319293629,47142600
2021-02-05,363.9939270019531,364.70744727547367,362.51998504599163,364.4539733813267,48669800
2021-02-08,366.6225280761719,366.6694581178427,364.5946517517427,365.45835934405454,38365200
2021-02-09,366.3785400390625,366.9794052088207,365.3646158786308,365.7776748693043,35551100
2021-02-10,366.2189025878906,368.2843406618065,363.79673307468596,368.13412437908295,59154400
2021-02-11,366.810302734375,367.7303665526543,364.35996990983296,367.30788154457827,42913300
2021-02-12,368.622314453125,368.8663908298301,365.92784763222704,366.00297009492465,50593300
2021-02-16,368.3031005859375,370.0587372438281,367.58021159797727,369.8615622600723,50972400
2021-02-17,368.38763427734375,368.64110814343223,365.5147872075395,366.53813744478924,52290600
2021-02-18,366.8197326660156,367.5707853570375,364.02200838793544,365.7588499681001,59712800
2021-02-19,366.1719970703125,368.3782541037328,365.72134819194525,368.0872189898378,83241000
2021-02-22,363.3554992675781,365.78706636941433,363.0832304512995,363.383663031274,67414200
2021-02-23,363.7967224121094,365.1580377369494,356.94327303732115,361.13044793627193,107284100
2021-02-24,367.8055419921875,368.23742456544716,361.7031449480234,362.69830278931323,72433900
2021-02-25,358.9429931640625,367.9088401484747,357.48781758977935,366.5287583954201,146670500
2021-02-26,357.0934143066406,361.99410872869663,355.09373019748244,360.8393660059298,152701600
2021-03-01,365.74945068359375,367.0075083435912,357.2906102035209,362.0035274155748,105348800
2021-03-02,362.8954162597656,366.20948556201364,362.38843995366227,365.97477802318355,79595300
2021-03-03,358.08868408203125,363.16773105398926,357.9853978452796,362.19136812027995,119940200
2021-03-04,353.6573486328125,360.5107976486154,349.13218018196284,357.9008508325048,183433000
2021-03-05,360.1634521484375,361.22433491140765,349.8457169048159,357.18734765984703,152039600
2021-03-08,358.3703308105469,363.9657518064445,358.0886931592278,361.13049439679133,123149200
2021-03-09,363.4869689941406,366.05935505407604,361.74072959773366,362.24770602260395,113633600
2021-03-10,365.74945068359375,367.4581284956395,364.4257253361284,365.8527369023205,109899400
2021-03-11,369.4579162597656,371.44823207026684,367.77740186659247,368.2374482328218,86245000
2021-03-12,369.9555358886719,370.096354730213,367.2704944738459,368.08727240561694,64653600
2021-03-15,372.1617126464844,372.4245839773776,368.04963145900535,370.2089296305693,73427200
2021-03-16,371.6923522949219,373.49489064363985,370.9131070075704,372.78139901223625,73722500
2021-03-17,372.95977783203125,373.7671582322049,369.24198877996133,370.3967604985205,97959300
2021-03-18,367.5333251953125,372.4527871877105,366.84796870786806,370.3498163178297,115349100
2021-03-19,366.85321044921875,368.82178866826683,364.65855545871983,367.22996674208673,113624500
2021-03-22,369.78253173828125,371.1765616795176,367.3147448954864,367.37125690374404,73778600
2021-03-23,366.8721008300781,370.6020376321158,366.08090385659546,369.1420959687848,90686600
2021-03-24,365.0070495605469,369.9332235216571,364.959965803985,368.2848896167229,97588600
2021-03-25,367.0604248046875,367.8610211348772,361.5973580398518,363.5565367226419,116128600
2021-03-26,372.97564697265625,373.38065932679893,367.6162038619464,368.2190082678176,114409100
2021-03-29,372.7872619628906,373.7009112131859,369.98980219608274,371.4874281073502,108107600
2021-03-30,371.7982482910156,372.476421181787,370.1875697100177,371.5062599798871,76262200
2021-03-31,373.3052673339844,374.87826163220427,372.34453439848375,372.3727904040966,112734200
2021-04-01,377.3366394042969,377.39318016304185,375.04781660011315,375.25503689995696,99682900
2021-04-05,382.7525939941406,383.2989151224539,379.9457348161161,380.02107458657326,91684800
2021-04-06,382.5264892578125,383.5814183558984,381.84831644551986,382.1874172239972,62021000
2021-04-07,382.9692077636719,383.3177080666355,381.8954508503425,382.35697517106036,55836300
2021-04-08,384.787109375,384.8436213885164,383.28948352748415,384.231388745645,57863100
2021-04-09,387.58453369140625,387.7540984611643,384.54219851066523,384.66465077701025,61104600
2021-04-12,387.7259216308594,387.9990534788421,386.3695756638091,386.98180837588905,56704900
2021-04-13,388.8749694824219,389.5060586179823,387.2360636225669,387.62224820631803,56551000
2021-04-14,387.54693603515625,389.91109872377695,387.00061487985664,388.846741166246,61659900
2021-04-15,391.7100830078125,391.9832435448508,389.65673671687347,389.70382047565164,60229800
2021-04-16,393.0193176269531,393.63155017183914,391.578204023598,393.00988937798735,82037300
2021-04-19,391.0885009765625,392.5296149704581,389.7510115153884,392.0775188121657,78498500
