Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-12-24,175.32154846191406,175.87561602159448,175.09992924199352,175.35565173057017,48539600
2015-12-28,174.92086791992188,174.96347748010618,173.83831715566686,174.62252295914428,65899900
2015-12-29,176.78762817382812,177.12006341545884,175.9949029847789,176.0289932374615,92640700
2015-12-30,175.53460693359375,176.62569016107992,175.38970059247507,176.54044501614752,63317700
2015-12-31,173.77871704101562,175.50056802101813,173.77871704101562,174.85274895239917,114877900
2016-01-04,171.349365234375,171.35788454770588,169.27802751547435,170.89759450271976,222353500
2016-01-05,171.63914489746094,172.0994348537644,170.52250375675152,171.67323515080156,110845800
2016-01-06,169.4740753173828,170.53104237618894,168.4341468838848,169.06491419147315,152112600
2016-01-07,165.40814208984375,168.29777616306708,165.01603255780043,166.49921251824406,213436100
2016-01-08,163.59255981445312,166.94249762313063,163.30274701863334,166.37991066188889,209817200
2016-01-11,163.75445556640625,164.86257743043686,161.80246658806047,164.52160985334422,187941300
2016-01-12,165.07568359375,165.83431859770556,162.92763329906208,165.2120706297964,172330500
2016-01-13,160.9586181640625,166.09858671585536,160.57504094505728,165.74909975798107,221168900
2016-01-14,163.60105895996094,164.73475205787503,159.96132181077974,161.5723566327447,240795600
2016-01-15,160.08914184570312,160.89891873818553,158.1371527888104,159.20265212275666,324846400
2016-01-19,160.30221557617188,162.04963680025384,158.71675230549684,161.92178210365972,195244400
2016-01-20,158.2479705810547,159.8249149444741,154.30136952583686,157.71948702441213,286547800
2016-01-21,159.1344451904297,160.99266962903363,157.38702382873916,158.72529712252668,195772900
2016-01-22,162.39915466308594,162.603722216707,161.0012200181444,161.76837435739154,168319600
2016-01-25,159.94419860839844,162.0837160951455,159.74815041801128,161.8876679047583,130371700
2016-01-26,162.12640380859375,162.40769724170408,160.26817889521655,160.60913353781862,141036800
2016-01-27,160.3618927001953,163.28561620606942,159.44981915923265,161.59786914730412,185681700
2016-01-28,161.19723510742188,162.12634723992727,159.53505904317333,161.92177972837752,143798800
2016-01-29,165.12681579589844,165.2632028239457,161.85360516226137,161.972940560157,210529300
2016-02-01,165.06715393066406,165.85989220967747,163.5243129544943,164.11247067614661,136061600
2016-02-02,162.09231567382812,163.63515691271317,161.56381906229873,163.6266375988414,182564900
2016-02-03,163.0640106201172,163.4731586972966,159.483935679986,163.15777507598986,205054900
2016-02-04,163.31973266601562,164.29998678792785,161.92179814953602,162.5610977090221,139531800
2016-02-05,160.20848083496094,163.37940796425036,159.56918122029103,162.79978255677662,180788300
2016-02-08,158.05189514160156,158.64857212011285,155.81861287635246,158.35024013414852,191526700
2016-02-09,158.06040954589844,159.3475409237781,156.15956258530605,156.29594960661208,184513100
2016-02-10,157.92408752441406,160.5409476985369,157.7962197723735,158.8958226096244,148214100
2016-02-11,155.86981201171875,156.9267923380222,154.36106087813263,155.42656051919312,219058900
2016-02-12,159.08331298828125,159.10035161248473,156.80740802511536,157.65980747228986,127632400
2016-02-16,161.76840209960938,161.79397304819727,159.9357480823509,160.9074831484493,120250700
2016-02-17,164.41087341308594,164.78593139662055,162.81687698306388,162.94474475377163,136009500
2016-02-18,163.73741149902344,164.74324963967803,163.42202785640524,164.68357543346175,102343000
2016-02-19,163.66067504882812,163.8141006885271,162.33945345623215,162.9531820281918,114793000
2016-02-22,166.03038024902344,166.17528660906305,165.18650002770306,165.25469355123667,103640300
2016-02-23,163.93344116210938,165.63823977815503,163.81409277266818,165.36546575642873,111455300
2016-02-24,164.68357849121094,164.9648718830597,161.37627732202859,162.49291857032924,150812200
2016-02-25,166.6781463623047,166.6866786791564,164.36815164051322,165.13530577549312,110728300
2016-02-26,166.29461669921875,167.6499287937699,166.13265871183512,167.55617733432072,129833700
2016-02-29,164.99044799804688,167.26635314169567,164.79439975149316,166.31166984725903,125918100
2016-03-01,168.868896484375,168.95414165266715,165.749110619729,166.22645234635726,141799700
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000
2016-03-03,170.29232788085938,170.30937950837838,168.86882263767112,169.44844790750932,95172200
2016-03-04,170.84645080566406,171.6306699074241,169.65309653183112,170.48844452351418,129293600
2016-03-07,170.98284912109375,171.39201033326884,169.84063666859225,169.91734951840496,100219000
2016-03-08,169.1160430908203,170.41169387684732,168.95409812332724,169.90026201861946,123974900
2016-03-09,169.95140075683594,170.3008746345164,169.14161090144924,169.93434912656912,94801200
2016-03-10,170.0878143310547,171.39199771478718,168.2466410381682,170.445833616996,156838700
2016-03-11,172.8324737548828,172.87509632030364,170.07070840511201,171.55387483174275,137964500
2016-03-14,172.6108856201172,173.07117559220757,171.9886376742929,172.32107293374239,73612000
2016-03-15,172.32957458496094,172.63643887043403,171.37489147752544,171.63913319429193,93169100
2016-03-16,173.32687377929688,173.73603481568108,171.8010847266809,171.84370729379359,129303200
2016-03-17,174.42649841308594,174.9379302638817,172.84103496311133,173.24166373318866,134278500
2016-03-18,175.11196899414062,175.4546821614056,174.61502575003792,174.93203608344146,138372400
2016-03-21,175.36038208007812,175.59172058990174,174.61497397179315,174.84631248161676,72926700
2016-03-22,175.26614379882812,175.8401954063018,174.41792433828718,174.58070455566073,97471900
2016-03-23,174.10951232910156,175.06911961822027,173.93814267861424,174.88062346161928,81052500
2016-03-24,174.03236389160156,174.06664304587488,172.84999454250757,173.07275675061703,84360900
2016-03-28,174.1352081298828,174.66641741866914,173.68110733650062,174.45221843787874,62408200
2016-03-29,175.7459716796875,175.8573593308033,173.41548577445286,173.72393282290062,92922900
2016-03-30,176.51708984375,177.24535849336394,176.14866081916028,176.75699164287784,86365300
2016-03-31,176.08868408203125,176.85123185401963,175.92589078121347,176.4228339355168,94584100
2016-04-01,177.28823852539062,177.47673470380275,174.7692560263105,175.08627945746017,114423500
2016-04-04,176.71412658691406,177.41670538979497,176.40567958847026,177.21106969961048,63497000
2016-04-05,174.94912719726562,176.7226876107149,174.6920858561911,175.36038549878543,99662200
2016-04-06,176.8597869873047,176.9197689685018,174.76920314919022,174.94913601911523,91839800
2016-04-07,174.7434844970703,176.12292612935744,174.0066396548486,175.7630734957606,113859000
2016-04-08,175.21478271484375,176.37146254903058,174.67499704906731,175.93448822009935,95040600
2016-04-11,174.8035125732422,176.55994687737333,174.70926449623022,175.85736792625343,83757500
2016-04-12,176.43141174316406,176.71415596154267,174.52932378219364,174.97486131482069,115350600
2016-04-13,178.21353149414062,178.29921630605645,177.219645200051,177.35673566964957,96336400
2016-04-14,178.22210693359375,178.72762644060018,177.87083055751708,178.27352566845954,65212900
2016-04-15,178.02505493164062,178.35920481696823,177.699468298979,178.2221143323035,75761600
2016-04-18,179.27597045898438,179.3102365409719,177.35674302599924,178.02504275092846,82531000
2016-04-19,179.84144592285156,180.09848729578272,179.01892921787265,179.7043685211333,88316100
2016-04-20,180.01283264160156,180.71539851572587,179.4045017703744,179.8843054061019,81100300
2016-04-21,179.044677734375,180.14137566996797,178.77049671364145,180.0299879960861,85695000
2016-04-22,179.044677734375,179.31884568143792,178.1364759821187,178.6848249499152,99251700
2016-04-25,178.7362060546875,178.77904846749703,177.8194281005049,178.43632223868954,66166500
2016-04-26,179.0017547607422,179.5158374064332,178.52195126405178,179.1045660604145,75864200
2016-04-27,179.3702392578125,179.76435807772367,178.2564018963061,178.6162546302693,77329400
2016-04-28,177.7423095703125,179.72150603792525,177.32248794001168,178.6076818097517,97216200
2016-04-29,176.7826690673828,177.46810828367092,175.66883197512288,177.11681888769425,142424100
2016-05-02,178.18785095214844,178.36777077654165,176.85125139055384,177.28821260917718,62188000
2016-05-03,176.63706970214844,177.18541862914955,175.8830850248958,176.94551679069093,106422100
2016-05-04,175.6517333984375,176.37145193404604,175.1462269244799,175.6346068924404,92243800
2016-05-05,175.61741638183594,176.48277533580006,175.18901853011144,176.12292270919127,67619200
2016-05-06,176.25999450683594,176.3028369022076,174.6834937170014,174.83771065194318,89315000
2016-05-09,176.40570068359375,176.84266186961483,175.95159991959125,176.13153280422782,74374900
2016-05-10,178.59912109375,178.61626067413835,177.04832244717127,177.11686769505536,77472200
2016-05-11,176.92837524414062,178.67623334401682,176.92837524414062,178.13646075031642,81727000
2016-05-12,176.97972106933594,177.77654788381068,175.96013207513988,177.60517828161647,89586300
2016-05-13,175.43756103515625,177.2368380367359,175.11198741410834,176.6799258129316,96474600
2016-05-16,177.16824340820312,177.6480469886008,175.5488997875274,175.60888177191063,77486800
2016-05-17,175.51461791992188,177.18536704913006,174.98339565483235,176.8940596263278,114924900
2016-05-18,175.5659942626953,176.7569396558279,174.4692969110479,175.16329927395532,120062100
2016-05-19,174.95773315429688,175.2490406442435,173.74108445481184,174.8377822423383,115430500
2016-05-20,176.06298828125,176.58563428563417,175.52320269881474,175.5746083593005,104990400
2016-05-23,175.82308959960938,176.36286211794442,175.63459345870896,176.0801179065938,58682600
2016-05-24,178.1021728515625,178.41919624833457,176.61991949448262,176.6456223275089,93537800
2016-05-25,179.3102264404297,179.73006109471484,178.1021412081601,178.78758047230596,76621400
2016-05-26,179.36160278320312,179.67862607183667,179.044592568234,179.44728757984234,55280700
2016-05-27,180.1327667236328,180.1413299757321,179.47303024930173,179.52443590923218,64211200
2016-05-31,179.79006958007812,180.51835140986088,179.22458108215287,180.4069637462385,109879400
2016-06-01,180.15847778320312,180.33839760117837,178.97609525612268,179.17315465274677,69936200
2016-06-02,180.70684814453125,180.72397465155055,179.27600038824977,179.75580405818016,63044700
2016-06-03,180.1670379638672,180.5183274150057,178.9503893739007,180.1413351331661,101757100
2016-06-06,181.0837860107422,181.44363865495242,180.3640676486562,180.5268609320606,64887000
2016-06-07,181.3665008544922,181.93198913344952,181.2122839095026,181.2379867336675,60974800
2016-06-08,181.95774841308594,182.08627564745277,181.37513345302875,181.50364761372714,66170900
2016-06-09,181.70925903320312,181.82920992502926,180.94671127652285,181.22087914055396,73786900
2016-06-10,179.98712158203125,180.66398459284994,179.43875965350134,180.32127146118668,113829200
2016-06-13,178.59912109375,180.24416782196073,178.51344933914683,179.37880858055377,117751200
2016-06-14,178.24781799316406,178.84758559794517,177.28821074338353,178.2135519086726,125059300
2016-06-15,177.99932861328125,179.378770383243,177.81083249015606,178.24779364449182,109124500
2016-06-16,178.53054809570312,178.7019177256109,176.1486566650577,177.99933884925719,149533100
2016-06-17,177.86569213867188,178.45133694510668,177.20252469707955,178.4255004472732,117055700
2016-06-20,179.01112365722656,180.5269215164883,178.92499325339105,179.84653863614398,82789600
2016-06-21,179.51930236816406,179.93269949509863,178.95087310509294,179.3987276585724,72461700
2016-06-22,179.22640991210938,180.43215653684013,179.07998561900038,179.7000876379055,95560500
2016-06-23,181.5604248046875,181.61209779150823,180.2341032902208,180.69917331326226,102731400
2016-06-24,175.04078674316406,181.59491220050026,174.59293221402987,175.37667435460045,333444400
2016-06-27,171.90579223632812,173.6282951118759,171.08759285711972,173.61967418683957,230775800
2016-06-28,175.0063018798828,175.03213837350734,173.214897185871,173.52494825102025,159382400
2016-06-29,177.9862060546875,178.21873445577316,176.31537634325827,176.41872229929632,137328600
2016-06-30,180.41494750976562,180.4666204933687,177.90009488840087,178.45991620796045,165021900
2016-07-01,180.7939453125,181.28486506241154,180.25135256610457,180.41499248274175,106055300
2016-07-05,179.49342346191406,180.07046037446162,178.89055005639082,179.95849347713065,109803700
2016-07-06,180.57000732421875,180.69058201835517,178.33074798550646,178.9939153740849,96021500
2016-07-07,180.4580535888672,181.4226512123778,179.68293237592573,180.75087599005334,85593800
2016-07-08,183.14511108398438,183.39488135767118,181.53457511740197,181.7671166828491,133971000
2016-07-11,183.7910614013672,184.36811146021677,183.40350086195627,183.61020594908095,73633900
2016-07-12,185.1259765625,185.4274197941171,183.8168708201712,184.76425256955113,101275600
2016-07-13,185.10015869140625,185.55662090520633,184.60925220218815,185.54801312176534,87324100
2016-07-14,186.13372802734375,186.6074191284128,185.7375595731108,186.3748774712227,91230900
2016-07-15,185.88392639160156,186.90019692779535,185.4360718992446,186.7021127479985,107155400
2016-07-18,186.38348388671875,186.5471238126788,185.7461528965739,186.0045310353709,58725900
2016-07-19,186.1939697265625,186.22841400531445,185.7116709741028,185.9614281346068,54345700
2016-07-20,186.9691162109375,187.21026561988492,186.193994988129,186.193994988129,58159500
2016-07-21,186.26290893554688,187.08109542264086,185.8150543716497,186.85717471152125,67777300
2016-07-22,187.0983123779297,187.14998537404384,186.1164860267892,186.38347193448377,62787500
2016-07-25,186.59014892578125,186.9432652263968,186.0045041613365,186.89159223443474,55873100
2016-07-26,186.67628479003906,187.03800888598983,185.82364097280447,186.48680838620916,70080500
2016-07-27,186.4781951904297,187.1241338733831,185.7030608858919,187.05523217020266,84083900
2016-07-28,186.69349670410156,186.98631906852614,185.81501646917246,186.28008651022003,65035700
2016-07-29,186.99496459960938,187.3566887360319,186.14233382863412,186.42654846617853,79519400
2016-08-01,186.83995056152344,187.4514319244488,186.3834882004693,187.05526349189458,73311400
2016-08-02,185.64280700683594,186.74520813413696,184.7987840184838,186.5901759941044,92295500
2016-08-03,186.18533325195312,186.24562716180304,185.2810297374389,185.58245986172554,53993600
2016-08-04,186.38348388671875,186.7021428109622,184.52317705737,186.29735345990042,46585500
2016-08-05,187.90786743164062,187.95093263989207,186.3834615644594,186.3834615644594,71892200
2016-08-08,187.79588317871094,188.200672415591,187.52889732920585,188.09731330423259,39906500
2016-08-09,187.90786743164062,188.4073949357133,187.58060076057376,187.86481536504564,51251700
2016-08-10,187.4427947998047,188.09734127468673,187.08967849526755,188.01983178588287,57941100
2016-08-11,188.3126678466797,188.5624381842834,187.7097943205527,187.9767802291477,72504300
2016-08-12,188.1490020751953,188.3643149428746,187.7442128326259,188.00257776051743,61313500
2016-08-15,188.69158935546875,189.0447056270381,188.51073389847812,188.51934168254505,49813500
2016-08-16,187.71839904785156,188.33848809145698,187.71839904785156,188.26959953012226,53213600
2016-08-17,188.07147216796875,188.20927555194112,186.90879061254375,187.75281334147994,75134300
2016-08-18,188.49354553222656,188.52798981752144,187.93373718999425,188.045690973446,52989300
2016-08-19,188.21792602539062,188.39879465058428,187.52893523256552,188.01984182953626,75443000
2016-08-22,188.2093048095703,188.44184641346612,187.6064313380405,187.9767632056745,61368800
2016-08-23,188.58824157714844,189.13083422624322,188.52794766429128,188.82939094526725,53399200
2016-08-24,187.6236572265625,188.53658177566757,187.20163923201233,188.44184357859123,71728900
2016-08-25,187.494384765625,187.91640258721648,187.08098786674282,187.2360067757047,69224800
2016-08-26,187.1413116455078,188.71740329058548,186.2456159683805,187.6839042349298,122506300
2016-08-29,188.06289672851562,188.3298826173458,187.23608942413733,187.27054684688358,70502200
2016-08-30,187.75283813476562,188.26097339590362,187.19302988322792,187.97675880704955,58114500
2016-08-31,187.2188720703125,187.5375309485691,186.43512998100758,187.41695625341882,85269500
2016-09-01,187.2274627685547,187.5202851241027,186.0561602047076,187.21023405891805,97844200
2016-09-02,188.07147216796875,188.50209788664188,187.49443528194524,188.0887008763788,79293900
2016-09-06,188.63990783691406,188.71741731497627,187.63224519714208,188.3556932756982,56702100
2016-09-07,188.6226806640625,188.8035492560018,188.01119947660814,188.47626949042336,76554900
2016-09-08,188.19207763671875,188.56242264903594,187.8820265428754,188.28681583599464,74102900
2016-09-09,183.6876983642578,186.91739112873861,183.66186187347427,186.86571814717146,221589100
2016-09-12,186.32313537597656,186.7279246084547,182.85229308684578,182.92119477978397,168110900
2016-09-13,183.64468383789062,185.29828541257635,183.01597381925788,185.03129950637575,182828800
2016-09-14,183.57571411132812,184.91065628936715,183.0159060084338,183.696288770797,134185500
2016-09-15,185.41026306152344,185.79782369429734,183.231297333752,183.41216597126402,134427900
2016-09-16,184.69351196289062,184.9705109689193,184.00104086389806,184.78872872020804,155236400
2016-09-19,184.72811889648438,186.0005548442667,184.39918592254293,185.35135336919564,80250500
2016-09-20,184.73678588867188,185.74953869103808,184.70216761859086,185.5937366636151,69665300
2016-09-21,186.81422424316406,186.99599326108083,184.7540873198545,185.44657154019737,110284400
2016-09-22,187.99143981933594,188.29440580867404,187.5846190225096,187.83563779604566,76678700
2016-09-23,186.96141052246094,187.7317958968808,186.86619375896902,187.59329638488524,73630900
2016-09-26,185.4465789794922,186.30351651440932,185.24748100783157,186.1217474892008,89827300
2016-09-27,186.59788513183594,186.6930887005132,184.9099501619863,185.28216600117793,78494800
2016-09-28,187.52398681640625,187.67980201971272,185.85338156295066,186.82285142161768,87411000
2016-09-29,185.82742309570312,187.72309350815016,185.27343836764882,187.31625952885614,128070600
2016-09-30,187.2296905517578,187.9394772299788,186.4160226657695,186.66704140113097,117202900
2016-10-03,186.77960205078125,187.00465382016176,186.13905180372174,186.81423352794044,83512100
2016-10-04,185.82742309570312,187.11717477559665,185.23016883592467,186.89212302008758,119948100
2016-10-05,186.64976501464844,187.0825660181917,186.39008177091478,186.4593315164463,72816000
2016-10-06,186.77960205078125,187.00465382016176,185.87938176522061,186.42470205411158,62927400
2016-10-07,186.13906860351562,187.22973569581177,185.40331474796005,187.05661791850693,89788300
2016-10-10,187.1085205078125,187.57593974884102,186.96136976141395,187.1085205078125,51855000
2016-10-11,184.74542236328125,186.744974011396,184.0096686126241,186.67572426873923,130367400
